0.2143	mañ	māŋ
0.2857	mañ	màŋ
0.2857	mañ	maŋ
1.0000	nyogi.	nyɔgı̄.
1.0000	Tubha	Tubha
1.0000	tubha	tùbhà
1.0000	ntehe?	ǹtɛhɛ̂?
0.5000	ntjep	ncɛ̂p
0.5000	ntjep	ǹcɛ̂p
1.0000	Mégéé	Megee
0.3333	ñane	ŋ̀ànɛ̀
0.3333	ñane	ŋànɛ
0.3333	ñane	ŋànɛ̀
1.0000	jés.	jes.
1.0000	dimaña.	dı̄maŋa.
1.0000	ntés	ntes
1.0000	tjôs	cǒs
1.0000	inyuu.	inyùu.
0.3333	nsééha	ǹseeha
0.1667	nsééha	nseeha
0.3333	nsééha	nsèèha
0.1667	nsééha	ǹseēha
1.0000	tua	tùa
0.2500	ntop	ntɔp
0.7500	ntop	ntɔ̄p
0.5000	añ	âŋ
0.5000	añ	aŋ
1.0000	kasa	kasà
1.0000	njokyambi.	njɔ̀kyàmbi.
0.5000	mpôdha	mpōdha
0.5000	mpôdha	mpōdhà
1.0000	Kédi	Kedi
1.0000	Lombol	Lɔmbɔ̂l
1.0000	Maloñ	Màlɔ̀ŋ
0.6667	momasô	mɔmaso
0.3333	momasô	mɔmasô
0.2000	libak	liɓâk
0.8000	libak	lı̀ɓâk
1.0000	Linobol	Lı̀nɔ̀bɔ̀l
1.0000	bémbe.	ɓembɛ̂.
1.0000	mbube	m̂ɓubɛ
1.0000	mô	mo
1.0000	munu?	munu?
1.0000	Mpes	Mpɛ̀s
1.0000	Njal	Njàl
1.0000	béi	ɓei
0.5000	lana	lāna
0.5000	lana	lana
1.0000	(	(
1.0000	ñwédi).	ŋwedi).
1.0000	nhoñ!	nhɔ̄ŋ!
1.0000	lihañ	lı̀haŋ
1.0000	nhoñ.	nhɔ̄ŋ.
0.6667	jôp.	jôp.
0.3333	jôp.	jòp.
0.2857	môñgô	mòŋgo
0.1429	môñgô	moŋgo
0.5714	môñgô	moŋgō
1.0000	mpôk.	mpok.
1.0000	Lipehel	Lı̀pɛhɛ̂l
1.0000	Mbambaga	Mbàmbàgà
1.0000	Nseghe	Ǹsɛ̀ghɛ̀
1.0000	litine	lı̀tinɛ̂
0.5000	(Mat	(Mat
0.5000	(Mat	(Màt
1.0000	24,45).	24,45).
1.0000	Lééda	Lèèda
1.0000	woñ!.	wɔŋ!.
1.0000	Ñgobol	Ŋgɔ̀bɔ̀l
1.0000	lelaa?	lɛlaa?
0.6667	ñkubul	ŋkūbul
0.3333	ñkubul	ŋ̀kubul
1.0000	lisege.	lı̀sɛgɛ̀.
1.0000	himble	himblɛ
1.0000	nnyugne	ǹnyûgnɛ
0.1250	mpot.	mpɔ̀t.
0.7500	mpot.	mpɔ̄t.
0.1250	mpot.	m̂pɔt.
0.5000	nhôl.	nhol.
0.5000	nhôl.	ǹhol.
1.0000	Mbabak	M̀ɓabâk
0.5000	baam	bààm
0.5000	baam	ɓâàm
0.2857	je	jɛ̄
0.7143	je	jɛ
1.0000	kegla.	kɛ̂glà.
1.0000	bitômb	bı̀tomb
0.5000	nyogla.	nyɔ̀glà.
0.5000	nyogla.	ńyɔ̂glà.
1.0000	Ñgoñoo	Ŋgɔ̀ŋɔɔ
1.0000	mpémba	m̂pemba
0.5000	Hon	Hɔ̀n
0.5000	Hon	Hɔn
0.8333	Key	Kɛ̀y
0.1667	Key	Kɛ̀̀y
1.0000	ñkôda	ŋkōda
1.0000	Lagle	Làglɛ̀
0.2000	ñkén	ŋ̀kěn
0.8000	ñkén	ŋkěn
1.0000	Binyoñyo	Bı̀nyɔŋyɔ̀
0.4000	ñguy	ŋgûy
0.6000	ñguy	ŋgùy
1.0000	(...	(...
1.0000	nhyuuha).	nhyūuhà).
0.6667	nhél	ǹhel
0.3333	nhél	nhēl
0.5000	sôya;	sōya;
0.5000	sôya;	soya;
1.0000	Soman	Sɔmân
0.3333	nleegana	nlɛɛgànà
0.3333	nleegana	nlɛ̄ɛgana
0.3333	nleegana	nlɛɛgana
1.0000	Gwel	Gwɛ̀l
1.0000	ñodle	ŋ̀ɔdlɛ
1.0000	bandas.	ɓandâs.
1.0000	Mbadga	Mbàdgà
1.0000	manoodana.	mànɔ̀ɔ̀dànà.
0.3333	libe	libɛ
0.3333	libe	liɓɛ
0.3333	libe	lı̀ɓɛ
1.0000	njum	njùm
1.0000	bikôt	bikôt
1.0000	29,9).	29,9).
1.0000	Mapémél	Màpemel
1.0000	Yésu.	Yesù.
1.0000	gwéa	gwèa
0.2500	sal	sāl
0.7500	sal	sal
1.0000	kas	kas
1.0000	ñkwel!	ŋkwɛ̀l!
1.0000	Liuñ	Lı̀ùŋ
0.8000	bilém.	bilem.
0.2000	bilém.	bı̀lem.
1.0000	linuhle	linuhlɛ
0.5000	bee,	bɛɛ,
0.5000	bee,	ɓɛ̄ɛ,
1.0000	tômblô	tômblò
0.1000	nyôl.	nyol.
0.2000	nyôl.	ǹyòl.
0.2000	nyôl.	nyòl.
0.5000	nyôl.	ńyòl.
1.0000	Lahe	Lahɛ
1.0000	Hilémb	Hı̀lemb
1.0000	niñhak	nı̂ŋhàk
1.0000	biim.	ɓiı̀m.
1.0000	Jadga	Jǎdgà
0.4118	bitôñ.	bı̀tòŋ.
0.5294	bitôñ.	bitòŋ.
0.0588	bitôñ.	ɓı̀tòŋ.
1.0000	Bibép	Bı̀ɓep
1.0000	ntoy	ntɔ̄y
0.6667	wéy	wey
0.3333	wéy	wèy
1.0000	(Biñgéñgén	(Bı̀ŋgèŋgên
1.0000	5,3).	5,3).
0.2857	mbam	m̂ɓam
0.2857	mbam	mɓām
0.2857	mbam	mɓam
0.1429	mbam	mbǎm
1.0000	Mbon	M̀ɓɔn
0.8571	mabe.	màɓɛ.
0.1429	mabe.	maɓɛ.
0.8571	Ñgwa	Ŋgwà
0.1429	Ñgwa	Ŋgwa
0.7143	njañgumba.	njaŋgumba.
0.2857	njañgumba.	njāŋgumba.
0.5000	Ñamb	Ŋ̀amb
0.5000	Ñamb	Ŋ̀àmb
1.0000	batutu	ɓàtutu
0.1667	gwélél	gwelēl
0.3333	gwélél	gwèlèl
0.1667	gwélél	gwelèl
0.3333	gwélél	gwèlel
1.0000	mpuye.	m̂pùyɛ̀.
1.0000	mbohla	m̂ɓɔhla
1.0000	ñkok,	ŋkɔ̀k,
1.0000	Basôgôlsôgôl	Ɓàsogolsògòl
1.0000	nôyôy	nòyoy
1.0000	"Ñgok	"Ŋgɔ̀k
1.0000	Lituba",	Lı̀tuba",
0.9655	kahal	kahal
0.0345	kahal	kāhal
1.0000	selna.	sɛ̀lnà.
1.0000	Kwihil	Kwı̀hı̀l
0.1429	hisi.	hisı̄.
0.4286	hisi.	hisi.
0.4286	hisi.	hı̀si.
0.3333	ntjat	ǹcat
0.3333	ntjat	ncāt
0.3333	ntjat	ǹcât
0.7500	pébéé.	pebee.
0.2500	pébéé.	pebeē.
1.0000	Bondo	Ɓɔ̀ndɔ̀
0.5000	mbibha	mɓibha
0.5000	mbibha	mɓı̄bha
0.4000	Lok	Lɔ̀k
0.4000	Lok	Lɔk
0.2000	Lok	Lɔ̌k
1.0000	bugla	ɓugla
1.0000	Linyohok	Lı̀nyɔ̀hɔ̀k
0.5000	ñôma	ŋōma
0.5000	ñôma	ŋòma
1.0000	minsoñ.	minsɔŋ.
0.6250	mbet	m̂ɓɛt
0.2500	mbet	mɓɛ̄t
0.1250	mbet	mɓɛt
1.0000	jôm.	jǒm.
1.0000	Mbôgi	Mbògi
0.8333	ñkaa	ŋ̀kaa
0.1667	ñkaa	ŋ̀kaā
1.0000	nnyéndlaha	ǹnyêndlaha
1.0000	Hôt	Hot
0.6250	woo.	wɔ̀ɔ.
0.3750	woo.	wɔɔ.
1.0000	mbogla.	mɓɔ̀glà.
1.0000	nsabna	ǹsâbna
0.5000	nyuñ	nyûŋ
0.5000	nyuñ	nyùŋ
0.2000	tamba.	tàmba.
0.8000	tamba.	tambā.
1.0000	liteblak.	lı̀tɛblàk.
1.0000	Hôlha	Holha
0.6667	bay	ɓay
0.3333	bay	ɓây
0.3182	nleñ	ǹlɛ̂ŋ
0.1818	nleñ	ǹlɛŋ
0.0909	nleñ	nlɛ̄ŋ
0.3182	nleñ	nlɛ̀ŋ
0.0909	nleñ	nlɛ̂ŋ
0.3636	ñgok	ŋgɔ̂k
0.6364	ñgok	ŋgɔ̀k
1.0000	tjuñgum.	cùŋgum.
0.7500	hoo	hɔ̄ɔ
0.2500	hoo	hɔɔ
0.2857	matjél	macèl
0.1429	matjél	màcěl
0.5714	matjél	màcèl
0.2500	bitembee	bitɛ̀mbɛ̀ɛ̀
0.5000	bitembee	bı̀tɛmbɛɛ
0.2500	bitembee	bitɛ̄mbɛɛ̄
0.5000	likôga	likòga
0.5000	likôga	lı̀kòga
1.0000	gwobibaa,	gwɔbiɓaà,
1.0000	koñge...(Man	kɔ̀ŋgɛ̀...(Màn
1.0000	12,7).	12,7).
1.0000	mbébba	mɓēbɓa
0.7500	Tôñ	Tòŋ
0.2500	Tôñ	Tǒŋ
1.0000	kuyi.	kuyı̄.
0.3333	Nsugi	Nsūgi
0.6667	Nsugi	Ǹsugi
0.4000	nsoo	nsɔɔ̄
0.2000	nsoo	ǹsɔɔ
0.4000	nsoo	nsɔ̀ɔ̀
0.8571	bas.	ɓâs.
0.1429	bas.	ɓas.
1.0000	Nyuñga	Nyùŋga
1.0000	ntol,	ǹtɔ̂l,
0.6667	biñgond	bı̀ŋgɔ̀nd
0.3333	biñgond	biŋgɔ̀nd
1.0000	ntôl.	ntôl.
0.5000	yosôna	yɔ̀sonā
0.5000	yosôna	yɔsonā
0.6000	nlo;	nlɔ̀;
0.2000	nlo;	ǹlɔ̂;
0.2000	nlo;	nlɔ̂;
0.6667	ñgomin	ŋgɔmı̂n
0.1667	ñgomin	ŋgɔ̀mı̂n
0.1667	ñgomin	ŋgɔ̄mı̂n
1.0000	Hilañal	Hı̀làŋal
1.0000	Mbuba	Mbùba
0.5385	ini!	ı̀ni!
0.4615	ini!	ini!
1.0000	mbéknañga	mbèknaŋgà
1.0000	nyodi	nyɔdi
1.0000	libôga	liɓōga
0.6667	Filistia	Filı̄stı̀à
0.3333	Filistia	Fı̀listı̀à
1.0000	1.Sam.17,4.	1.Sam.17,4.
0.4000	mbel	m̂ɓɛ̂l
0.5000	mbel	mɓɛ̀l
0.1000	mbel	mɓɛl
1.0000	hisola.	hisɔ̀la.
0.5000	ñubne	ŋ̀ubnɛ
0.5000	ñubne	ŋ̀ûbnɛ
0.6667	nsômbi.	nsòmbi.
0.3333	nsômbi.	ǹsòmbi.
0.8000	Likubé	Lı̀kube
0.2000	Likubé	Lı̀kuɓe
1.0000	mbebla.	mɓɛ̂blà.
0.5000	léba	lēba
0.5000	léba	lebā
1.0000	ba!	ɓâ!
1.0000	Likéé	Lı̀kee
0.3333	nhéñél	nhēŋel
0.3333	nhéñél	nheŋel
0.3333	nhéñél	ǹheŋēl
1.0000	gakehel	gakɛ̄hɛl
1.0000	mapañ	mapāŋ
1.0000	mapañ)	màpaŋ)
0.5000	manjel	manjɛ̀l
0.2500	manjel	manjɛ̌l
0.2500	manjel	mànjɛ̀l
1.0000	49,9).	49,9).
1.0000	Litiñ	Lı̀tı̀ŋ
1.0000	ñwahna	ŋ́wahna
0.6000	nlop	ǹlɔp
0.2000	nlop	nlɔ̄p
0.2000	nlop	nlɔp
1.0000	Hikôya	Hı̀koyâ
1.0000	gwoo.	gwɔ̀ɔ̀.
1.0000	tut.	tut.
1.0000	Kobol	Kɔ̀bɔ̀l
1.0000	Lalamba	Lalambà
1.0000	liñgéhi	lı̀ŋgèhi
1.0000	mpinha	m̂pinha
1.0000	metama;	mɛ̀tama;
0.6667	mandap	mandap
0.2222	mandap	màndap
0.1111	mandap	mandāp
0.3333	Muu	Mùù
0.3333	Muu	Muu
0.3333	Muu	Mùu
1.0000	ntjak	ǹcak
1.0000	mbôk.	mbok.
1.0000	Nseñ	Ǹsɛŋ
1.0000	péyéé	pèyèè
1.0000	momasô.	mɔmasô.
1.0000	biniba.	binı̄bâ.
1.0000	Hikoñgo	Hı̀kɔ̀ŋgɔ̀
1.0000	mapidô.	màpidò.
0.3333	Kôdôl	Kodol
0.3333	Kôdôl	Kòdòl
0.3333	Kôdôl	Kodôl
1.0000	sitiya	sı̀tiyà
1.0000	nnyañgbene	nnyàŋgɓɛnɛ
1.0000	mpinis	m̂pinis
1.0000	Kôyôp	Kòyop
0.5000	ñkwihlaha	ŋ̀kwı̂hlaha
0.5000	ñkwihlaha	ŋ̀kwı̂hlāha
0.5000	nlimha	ǹlimha
0.5000	nlimha	ǹlı̂mha
1.0000	lambe;	lāmbɛ̂;
1.0000	bilambe.	bilambɛ̂.
1.0000	"Ñgwa	"Ŋgwà
1.0000	baboñbéba	ɓàɓɔ̀ŋɓeba
1.0000	gatelep	gatɛ̄lɛp
1.0000	sép"	sēp"
1.0000	1:5.	1:5.
0.7500	Lisôô	Lı̀sòò
0.2500	Lisôô	Lı̀soo
0.5000	ñkus,	ŋkùs,
0.5000	ñkus,	ŋ̀kùs,
0.5000	lisôô.	lisòò.
0.5000	lisôô.	lisoo.
0.5714	isañ	ı̀saŋ
0.2857	isañ	isāŋ
0.1429	isañ	ı̀Saŋ
1.0000	ñômba	ŋ̀omɓa
1.0000	yéé...(Man	yèe...(Màn
1.0000	22,17).	22,17).
0.7500	Bas	Ɓas
0.2500	Bas	Ɓàs
1.0000	likoa	lı̀kɔa
1.0000	nhembel	nhɛ̀mbɛl
1.0000	Libegek	Lı̀ɓɛgɛ̂k
1.0000	ôlô	olò
0.5000	Njoñgi	Ǹjɔŋgi
0.5000	Njoñgi	Njɔ̀ŋgi
0.5000	mbas;	mbâs;
0.5000	mbas;	mbàs;
0.3333	nsoñgi.	nsɔŋgı̂.
0.3333	nsoñgi.	ǹsɔ̀ŋgi.
0.3333	nsoñgi.	nsɔ̀ŋgi.
0.5000	mbuuha	m̂ɓuuha
0.5000	mbuuha	mɓūuha
0.7000	Ñwaa	Ŋwàà
0.3000	Ñwaa	Ŋwàa
1.0000	nnembee.	ǹnɛmbɛɛ̀.
0.5000	Kamerun	Kàmɛ̀rûn
0.2500	Kamerun	Kamɛ̀rûn
0.2500	Kamerun	Kamɛrûn
1.0000	anba.	ànɓà.
0.5000	Kal	Kǎl
0.3333	Kal	Kàl
0.1667	Kal	Kâl
1.0000	Bibabbana	Bı̀ɓabɓana
1.0000	béha	ɓeha
1.0000	téblé!	têblè!
1.0000	Tigil	Tigı̂l
1.0000	yom.	yɔm.
1.0000	ndumde	ndūmdɛ
1.0000	Nlôga	Ǹlògà
1.0000	ñgéñgéé.	ŋgeŋgèè.
1.0000	Ndik	Ndik
1.0000	diñgonda	dı̀ŋgɔ̀ndà
0.5000	tjotama	cɔtàmà
0.5000	tjotama	cɔtāma
1.0000	(tjon)	(cɔn)
0.7273	makondo	makɔ̀ndɔ̀
0.2727	makondo	màkɔ̀ndɔ̀
1.0000	Kidil	Kidil
1.0000	bibok	bı̀ɓɔk
1.0000	jiban	jı̀bàn
1.0000	Lona	Lɔ̀na
1.0000	(i)mbee	(ı̀)mbɛɛ
0.5000	Kuga	Kugâ
0.2500	Kuga	Kugà
0.2500	Kuga	Kùga
1.0000	yé;	yè;
0.7000	kii?	kii?
0.3000	kii?	kı̄i?
1.0000	mbedembede.	mɓɛ̀dɛ̀mɓɛ̀dɛ̀.
1.0000	mbambat.	mbambàt.
1.0000	diyaya	diyàyà
1.0000	mbihbe	mɓihbɛ
1.0000	hyandi.	hyàndi.
1.0000	ntjagde	ncāgdɛ
1.0000	bikômb	bikòmb
1.0000	ñkômba,	ŋkòmbà,
0.6667	nnyuñ	nnyūŋ
0.3333	nnyuñ	ǹnyuŋ
0.8750	niñi	nı̀ŋi
0.1250	niñi	niŋı̄
1.0000	kéndi.	kēndı̂.
1.0000	nhimba	nhimba
1.0000	Hike	Hı̀kɛ
1.0000	Ññem	Ŋ̀ŋɛm
0.5000	nhogbe	nhɔ̂gɓɛ
0.5000	nhogbe	ǹhɔ̂gɓɛ
1.0000	Kôa	Koà
1.0000	nloñge	nlɔ̄ŋgɛ
1.0000	Koga	Kɔ̀ga
0.8000	kômôl.	komôl.
0.2000	kômôl.	kōmôl.
1.0000	Libôak	Lı̀ɓoâk
0.6154	boñge.	ɓɔŋgɛ.
0.3846	boñge.	ɓɔ̀ŋgɛ.
1.0000	Minson	Mı̀nsɔn
0.6667	ñwéé	ŋwee
0.3333	ñwéé	ŋ́wēe
1.0000	Linjende	Lı̀njɛndɛ
1.0000	limbôô	limbòò
0.9000	ñkôyôp.	ŋkòyòp.
0.1000	ñkôyôp.	ŋkoyòp.
1.0000	kiki	kiki
1.0000	mbônde	mɓòndɛ
1.0000	ñgand!	ŋgànd!
1.0000	maje.	màjɛ.
0.8571	mbéñge	mɓèŋgɛ
0.1429	mbéñge	m̂ɓèŋgɛ̀
1.0000	mis,	mis,
1.0000	(1sam	(1Sàm
1.0000	16,7).	16,7).
1.0000	Hikala	Hı̀kala
1.0000	ntebel	ntɛ̄bɛl
1.0000	Mpôñ	M̀poŋ
1.0000	lituba.	lituba.
1.0000	ñgende	ŋgɛ̀ndɛ
1.0000	"Libua	"Lı̀ɓua
1.0000	béba"	ɓeba"
1.0000	Markô	Markò
1.0000	3:29;	3:29;
1.0000	1.Korintô	1.Kɔ̀rintò
1.0000	11:27;	11:27;
1.0000	Yakôbô	Yàkobò
1.0000	2:10.	2:10.
1.0000	Hiyôn	Hı̀yòn
1.0000	hini	hini
1.0000	nsiñge	nsı̀ŋgɛ
1.0000	malal	malâl
0.5000	ntôô	ǹtoo
0.5000	ntôô	ntōo
1.0000	mpiñglaha	mpı̀ŋglaha
1.0000	bitéblé?	bitêblè?
1.0000	Miñkôñ	Mı̀ŋkòŋ
1.0000	ñkenek,	ŋ̀kɛnɛ̀k,
1.0000	buñgul,	ɓuŋgûl,
1.0000	nluga	ǹlûgà
1.0000	bilos.	bı̀lɔ̀s.
1.0000	Yañga	Yàŋga
1.0000	nsôl	nsòl
1.0000	bôt;	ɓôt;
0.8000	ñgandak,	ŋgandàk,
0.2000	ñgandak,	ŋgàndàk,
0.5000	ndindii.	ndindii.
0.5000	ndindii.	ndindı̀ı̀.
1.0000	nhoy.	nhɔ̀y.
1.0000	Nloñgo	Ǹlɔŋgɔ
1.0000	dinyet.	dinyɛ̀t.
1.0000	Litjadak	Lı̀càdàk
0.8000	makalak	makalâk
0.2000	makalak	màkalâk
0.5000	nlém	nlēm
0.5000	nlém	ǹlem
0.1667	sônda	sonda
0.3333	sônda	sōnda
0.3333	sônda	sondâ
0.1667	sônda	sōndâ
0.5000	noñ	nɔ̂ŋ
0.5000	noñ	nɔ̀ŋ
1.0000	tôhtôs	tòhtòs
1.0000	éda	ēda
0.9333	Njel	Njɛ̌l
0.0667	Njel	Njɛ̀l
1.0000	mpôp.	mpōp.
0.5000	Héa	Hèà
0.5000	Héa	Hèa
0.6667	miñkañ	mı̀ŋkàŋ
0.3333	miñkañ	miŋkàŋ
0.2500	ñwañ	ŋ̀waŋ
0.2500	ñwañ	ŋwâŋ
0.5000	ñwañ	ŋ́wāŋ
1.0000	liwañak.	lı̄waŋâk.
0.2500	mpala	m̂pala
0.7500	mpala	mpāla
1.0000	biiha	ɓiiha
1.0000	hikôñôl.	hı̀kòŋòl.
1.0000	Kéñbaha	Keŋɓaha
1.0000	Hôlôs	Holôs
0.3333	hôlôs	holôs
0.6667	hôlôs	holos
1.0000	nhihla	ǹhihla
1.0000	Ñwandi	Ŋwàndi
0.6000	ntjo	ǹcɔ
0.4000	ntjo	ncɔ̄
0.7500	pen	pɛn
0.2500	pen	pɛ̄n
0.6667	likoñ.	lı̀kɔ̀ŋ.
0.3333	likoñ.	likɔ̀ŋ.
1.0000	Nyanyaña	Nyanyaŋâ
1.0000	ñgôk	ŋgok
1.0000	nyana.	ńyànà.
1.0000	ntiña	ntı̄ŋa
1.0000	tiña	tı̀ŋa
1.0000	I[204]dha	I[204]dha
1.0000	nnumbul	nnùmbul
1.0000	ôñi	oŋi
1.0000	Hikéñték	Hı̀keŋtêk
1.0000	hyon	hyɔn
0.5000	bileñ	bı̀lɛ̀ŋ
0.5000	bileñ	bilɛ̀ŋ
1.0000	Malamala	Màlàmala
1.0000	Bôs	Ɓos
1.0000	ñkeke.	ŋkɛ̀kɛ̂.
1.0000	Nlamb	Ǹlamb
1.0000	nsôôñgana.	nsōoŋgànà.
1.0000	pémsan	pèmsan
1.0000	nyogi,	nyɔ̀gi,
0.5714	bum	ɓum
0.4286	bum	ɓūm
1.0000	pugpuk.	pûgpùk.
1.0000	(Nyambe	(Nyambɛ̂
1.0000	Jop),	Jɔ̌p),
0.3333	Ñwet.	Ŋwɛt.
0.6667	Ñwet.	Ŋwɛ̌t.
1.0000	Kwakanda	Kwakanda
1.0000	Limbômbô	Lı̀mbòmbò
1.0000	Bisu	Bı̀su
1.0000	gwada,	gwada,
1.0000	bibaa;	biɓaà;
1.0000	gwem?	gwɛ̂m?
1.0000	ñkey	ŋkɛ̄y
0.5000	nhés	ǹhes
0.5000	nhés	nhēs
0.7143	lép;	lep;
0.2857	lép;	lēp;
1.0000	Kañaa	Kaŋaa
1.0000	jala.	jala.
1.0000	nnyagal	ǹnyagal
1.0000	pot,	pɔt,
1.0000	Kôkmot	Kòkmɔ̂t
1.0000	nlôlôs	nlòlos
0.3333	siga.	sigā.
0.6667	siga.	sı̀ga.
1.0000	mbahba	m̂ɓahba
1.0000	nvañya	ǹvâŋyā
1.0000	wiba	wı̀bâ
1.0000	sém	sem
1.0000	ñgula,	ŋgula,
0.6667	kaa	kàà
0.1667	kaa	kaa
0.1667	kaa	kaâ
0.5000	ñgômb.	ŋgòmb.
0.5000	ñgômb.	ŋgômb.
1.0000	Bude	Ɓudɛ
1.0000	ntégha	ǹtegha
1.0000	téblé	têblè
1.0000	ndobo,	ndɔ̀bɔ̀,
1.0000	bitéblé.	bitêblè.
1.0000	Limbôô	Lı̀mboo
1.0000	mbéñgne	mɓèŋgnɛ
1.0000	Lilélél	Lı̀lelel
0.1667	lom	lɔ̂m
0.5000	lom	lɔ̀m
0.3333	lom	lɔ̌m
1.0000	ñkôybaga.	ŋkòyɓaga.
1.0000	nyagal	ńyàgal
0.5000	mahôla	màhola
0.2500	mahôla	mahola
0.2500	mahôla	maholâ
0.5000	lôl	lôl
0.5000	lôl	lǒl
1.0000	Lihan	Lı̀hàn
0.8750	we!	wɛ̂!
0.1250	we!	wɛ̀!
1.0000	kwañgla	kwāŋgla
0.7500	Hiñgonda	Hı̀ŋgɔ̀ndà
0.2500	Hiñgonda	Hiŋgɔ̀ndà
1.0000	liñweñ.	liŋwɛŋ.
0.2500	mbeñge.	mbɛŋgɛ̀.
0.7500	mbeñge.	mbɛ̀ŋgɛ̀.
1.0000	Aa,	Aa,
1.0000	mbômda!	m̂ɓômdà!
1.0000	Bakéñ	Ɓakēŋ
1.0000	Liyaglak	Lı̀yàglàk
1.0000	mpééna	mpèèna
1.0000	lumdalumda	lumdalùmdà
1.0000	bé.(1kor	ɓe.(1Kɔ̀r
1.0000	9,26).	9,26).
1.0000	kane	kanɛ
0.6667	ni!	nı̄!
0.3333	ni!	ni!
1.0000	Mbiba	Mbiba
1.0000	dibiñg;	dı̀ɓı̀ŋg;
1.0000	hibiñg	hı̀ɓı̀ŋg
1.0000	todol	tɔdɔ̂l
1.0000	nye...(SPNB).	nyɛ̄...(SPNB).
1.0000	nnyéñés	nnyēŋes
0.6667	ñkoñg	ŋkɔ̄ŋg
0.3333	ñkoñg	ŋ̀kɔŋg
0.5000	nyetama.	nyɛtāma.
0.5000	nyetama.	nyɛ̄tāma.
1.0000	"Mahoñol	"Màhɔŋɔ̂l
1.0000	map..ma	map..ma
1.0000	ñômna	ŋōmna
1.0000	minsohi.."	minsɔ̀hi.."
0.7500	Rôma	Roma
0.2500	Rôma	Romà
1.0000	2:15.	2:15.
0.5000	"...Ni	"...Ni
0.5000	"...Ni	"...Nı̀
0.6667	amb	amb
0.3333	amb	āmb
1.0000	nyuu..."	nyùu..."
1.0000	(I.Pét.1:13).	(I.Pet.1:13).
1.0000	Iñ,	Iŋ,
1.0000	manyuñ!	mànyûŋ!
1.0000	nhuu	ǹhuu
1.0000	ntand	ntànd
0.5000	mabap	maɓāp
0.5000	mabap	màɓap
1.0000	Hôhôl	Hòhòl
0.5000	mbagna	mɓàgna
0.5000	mbagna	mɓāgna
0.2500	mim	mı̀m
0.7500	mim	mı̂m
0.3889	nyoo.	nyɔɔ.
0.3333	nyoo.	nyɔ̀ɔ.
0.0556	nyoo.	nyɔ̀ɔ̂.
0.1667	nyoo.	nyɔɔ̀.
0.0556	nyoo.	ńyɔɔ̀.
1.0000	Winda	Windà
0.5000	ñeglana	ŋɛglana
0.5000	ñeglana	ŋɛ̄glana
1.0000	walôm.	walōm.
1.0000	pénya	penya
0.7143	yondo.	yɔndɔ.
0.2857	yondo.	yɔ̀ndɔ.
1.0000	Nop	Nɔ̌p
1.0000	en.	ɛn.
0.3333	Ndôn	Ndon
0.6667	Ndôn	Ndòn
1.0000	Kep	Kɛp
1.0000	bikun.	bı̀kun.
1.0000	bibégés.	bı̀ɓegês.
0.3333	nyoy	nyɔ̂y
0.6667	nyoy	nyɔy
1.0000	pon	pɔn
1.0000	publa	pûblà
1.0000	mut!	mût!
1.0000	nyobba	ńyɔ̄bɓa
1.0000	"Mut	"Mùt
1.0000	humbul	hùmbul
0.5000	añal	āŋâl
0.5000	añal	aŋâl
1.0000	kédba	kèdɓà
1.0000	kaa"	kàà"
1.0000	4:6.	4:6.
1.0000	ntét	ntèt
0.5000	kwem.	kwɛ̂m.
0.2500	kwem.	kwɛ̀m.
0.2500	kwem.	kwɛ̂m̀.
1.0000	Jum	Jùm
1.0000	kaat?	kààt?
1.0000	bisiga	bisı̀ga
1.0000	ntôbna?	ǹtobnà?
1.0000	nnés	ǹnês
0.3333	ñkwel.	ŋkwɛ̀l.
0.6667	ñkwel.	ŋ̀kwɛ̀l.
1.0000	Litila	Lı̀tı̀là
1.0000	Péé	Pee
1.0000	sômi,	sòmi,
0.2857	mbol	m̂ɓɔl
0.2857	mbol	mɓɔl
0.1429	mbol	m̂ɓɔ̂l
0.2857	mbol	mɓɔ̄l
1.0000	tômblô.	tomblò.
0.5714	Lom	Lɔ̌m
0.2857	Lom	Lɔ̀m
0.1429	Lom	Lɔm
0.5000	nyéba	ńyèba
0.5000	nyéba	ńyēba
1.0000	balal.	ɓalàl.
0.6667	mbôhla	m̂ɓohla
0.3333	mbôhla	mɓōhla
0.6667	Kaya.	Kàya.
0.3333	Kaya.	Kayā.
0.5000	Bébél	Ɓebel
0.2500	Bébél	Ɓèbel
0.2500	Bébél	Ɓèbèl
0.1000	mbada	mɓàda
0.9000	mbada	m̂ɓada
1.0000	Njap	Njàp
0.5000	yen	yɛ̌n
0.5000	yen	yɛn
0.8000	ini?	ı̀ni?
0.2000	ini?	ini?
1.0000	Ñkay	Ŋkày
1.0000	mmugha	mmùgha
0.5000	nlélél	nlēlel
0.5000	nlélél	ǹlelel
1.0000	(bak	(ɓàk
1.0000	yem,	yɛ̂m,
0.6667	hônd	hond
0.3333	hônd	hōnd
0.7500	pa	pà
0.2500	pa	pā
1.0000	yem).	yɛ̀m).
1.0000	Jôk	Jǒk
1.0000	nyoo;	nyɔɔ;
1.0000	jôk	jǒk
1.0000	masoda!	masɔda!
1.0000	nnak	ǹnak
0.5000	yéé;	yèe;
0.5000	yéé;	yee;
1.0000	nak	nāk
1.0000	Mabo	Màɓɔ
1.0000	Biyi	Bı̀yi
1.0000	nloona.	nlɔ̀ɔ̀nà.
0.5000	nhyumul	nhyūmul
